Hop,Expected,Computed,Absolute Error
0,-4.2407560303064376,-4.240756026490378,3.816059468420008e-09
1,-4.424206857010923,-4.424213193340421,6.336329497536042e-06
2,-4.233979104596619,-4.233998663457228,1.9558860609336648e-05
3,-4.026296262144898,-4.026329263141438,3.30009965399114e-05
4,-3.84619352222471,-3.8462429263102127,4.940408550258013e-05
5,-3.6879393553472526,-3.6880044216325807,6.5066285328097e-05
