Hop,Expected,Computed,Absolute Error
0,-5.511713424707488,-5.51171342519905,4.915614582046146e-10
1,-5.755832560806273,-5.755840794446867,8.233640593324765e-06
2,-5.654071128753271,-5.654097243228799,2.6114475527805325e-05
3,-5.66469547994232,-5.664741904697237,4.642475491767328e-05
4,-5.779699537821931,-5.779773773641217,7.423581928645007e-05
5,-5.700881545411832,-5.700982119721984,0.00010057431015209062
