Hop,Expected,Computed,Absolute Error
0,-4.197188020639095,-4.197188021315688,6.765930038454826e-10
1,-4.303011176377454,-4.303017335531258,6.159153804752293e-06
2,-4.477514991583772,-4.4775356796467065,2.0688062934759444e-05
3,-4.6276785447950815,-4.627716476173919,3.7931378837896546e-05
4,-4.487407995549997,-4.48746563992402,5.764437402255851e-05
5,-4.460999847304601,-4.461078555074406,7.870776980478666e-05
