Hop,Expected,Computed,Absolute Error
0,1.7386376018041436,1.7386376002284845,1.5756591587035018e-09
1,1.823425395394133,1.8234280028088319,2.607414698818644e-06
2,1.9043963030987852,1.9044051003485905,8.797249805292395e-06
3,1.8166849153251614,1.816699802643908,1.4887318746659162e-05
4,1.8540314468126233,1.8540552546760913,2.380786346800612e-05
5,1.9328738221319033,1.9329079163219958,3.4094190092481824e-05
