Hop,Expected,Computed,Absolute Error
0,18.45254167332854,18.45254167312342,2.0511947695922572e-10
1,18.404351329105484,18.404351328905932,1.9955237462454534e-10
2,18.65332400652445,18.653350690258172,2.6683733722165925e-05
