Hop,Expected,Computed,Absolute Error
0,14.596629098760943,14.596629098392466,3.6847680462415155e-10
1,13.354896361277293,13.354915464187691,1.9102910398416384e-05
2,16.37774556775654,16.377807257727614,6.168997107280916e-05
3,16.962743846527918,16.962807740012966,6.389348504853842e-05
4,15.729578643863546,15.729694146676607,0.00011550281306149657
5,20.506776263844827,20.506964896270258,0.00018863242543076808
6,20.3678593497487,20.3680467043416,0.0001873545929029774
7,19.289275553133447,19.289545540778,0.0002699876445539928
8,23.715871439899704,23.716243184487585,0.00037174458788058473
